C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_30_455.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_30_455.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_30_455.jpg,0,1,0,14.06817
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_30_539.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_30_539.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_30_539.jpg,0,1,0,14.91757
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_30_624.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_30_624.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_30_624.jpg,0,1,0,16.07139
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_30_711.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_30_711.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_30_711.jpg,-0.2,1,0,16.89548
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_30_793.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_30_793.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_30_793.jpg,-0.4,1,0,17.65696
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_30_875.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_30_875.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_30_875.jpg,-0.6000001,1,0,18.35141
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_30_962.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_30_962.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_30_962.jpg,0,1,0,19.2978
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_31_046.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_31_046.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_31_046.jpg,0,1,0,20.10699
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_31_130.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_31_130.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_31_130.jpg,0,1,0,20.90852
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_31_212.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_31_212.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_31_212.jpg,0,1,0,21.70251
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_31_298.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_31_298.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_31_298.jpg,-0.2,1,0,22.47538
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_31_381.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_31_381.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_31_381.jpg,-0.45,1,0,23.34251
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_31_462.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_31_462.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_31_462.jpg,-0.6500001,1,0,23.95543
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_31_542.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_31_542.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_31_542.jpg,0,1,0,24.67579
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_31_627.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_31_627.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_31_627.jpg,0,1,0,25.4337
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_31_710.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_31_710.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_31_710.jpg,0,1,0,26.19454
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_31_796.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_31_796.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_31_796.jpg,0,1,0,26.95091
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_31_875.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_31_875.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_31_875.jpg,-0.15,1,0,27.69449
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_31_959.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_31_959.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_31_959.jpg,-0.35,1,0,28.37446
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_32_044.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_32_044.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_32_044.jpg,-0.6000001,1,0,29.09325
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_32_116.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_32_116.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_32_116.jpg,0,1,0,29.50217
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_32_199.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_32_199.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_32_199.jpg,0,1,0,30.17787
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_32_281.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_32_281.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_32_281.jpg,0,1,0,30.18963
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_32_365.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_32_365.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_32_365.jpg,0,1,0,30.19027
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_32_457.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_32_457.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_32_457.jpg,-0.05,1,0,30.18994
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_32_528.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_32_528.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_32_528.jpg,-0.25,1,0,30.176
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_32_610.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_32_610.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_32_610.jpg,-0.45,1,0,30.15231
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_32_688.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_32_688.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_32_688.jpg,0,1,0,30.1858
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_32_770.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_32_770.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_32_770.jpg,0,1,0,30.18953
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_32_847.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_32_847.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_32_847.jpg,0,1,0,30.18953
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_32_917.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_32_917.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_32_917.jpg,0,1,0,30.19031
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_32_997.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_32_997.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_32_997.jpg,0,1,0,30.19032
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_33_077.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_33_077.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_33_077.jpg,-0.15,1,0,30.18431
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_33_166.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_33_166.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_33_166.jpg,-0.4,1,0,30.15787
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_33_245.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_33_245.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_33_245.jpg,0,1,0,30.18589
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_33_314.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_33_314.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_33_314.jpg,0,1,0,30.18836
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_33_392.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_33_392.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_33_392.jpg,0,1,0,30.18995
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_33_474.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_33_474.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_33_474.jpg,0,1,0,30.19023
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_33_557.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_33_557.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_33_557.jpg,0,1,0,30.19028
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_33_639.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_33_639.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_33_639.jpg,0,1,0,30.19025
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_33_722.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_33_722.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_33_722.jpg,0,1,0,30.19032
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_33_805.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_33_805.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_33_805.jpg,0,1,0,30.19084
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_33_885.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_33_885.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_33_885.jpg,0,1,0,30.19034
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_33_970.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_33_970.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_33_970.jpg,-0.1,1,0,30.18766
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_34_054.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_34_054.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_34_054.jpg,-0.3,1,0,30.16919
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_34_136.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_34_136.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_34_136.jpg,0,1,0,30.18912
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_34_219.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_34_219.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_34_219.jpg,0,1,0,30.18963
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_34_309.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_34_309.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_34_309.jpg,0,1,0,30.19022
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_34_394.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_34_394.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_34_394.jpg,0,1,0,30.19028
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_34_473.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_34_473.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_34_473.jpg,0,1,0,30.19032
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_34_555.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_34_555.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_34_555.jpg,0,1,0,30.1903
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_34_645.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_34_645.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_34_645.jpg,-0.15,1,0,30.18381
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_34_726.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_34_726.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_34_726.jpg,-0.35,1,0,30.16354
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_34_812.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_34_812.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_34_812.jpg,0,1,0,30.18748
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_34_895.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_34_895.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_34_895.jpg,0,1,0,30.18984
C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\center_2023_11_27_13_44_34_982.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\left_2023_11_27_13_44_34_982.jpg,C:\Users\liamh\OneDrive\Desktop\sd4a_training_data\IMG\right_2023_11_27_13_44_34_982.jpg,0,1,0,30.19023
